"ID","Restraint","Injury"
428317,"No Restraint","Incapacitating"
842996,"No Restraint","Incapacitating"
962245,"No Restraint","Incapacitating"
743309,"No Restraint","Fatal"
107569,"No Restraint","No Injury"
599797,"No Restraint","Fatal"
836422,"No Restraint","Incapacitating"
542386,"No Restraint","Fatal"
661275,"No Restraint","Incapacitating"
519251,"No Restraint","No Injury"
147411,"No Restraint","No Injury"
381770,"No Restraint","Incapacitating"
777072,"No Restraint","Fatal"
108163,"Lap-Only Belt","Non-incapacitating"
450798,"No Restraint","Incapacitating"
194015,"No Restraint","Fatal"
415895,"No Restraint","Fatal"
251089,"Car Seat","Incapacitating"
142981,"No Restraint","Incapacitating"
165209,"No Restraint","Incapacitating"
730925,"No Restraint","Fatal"
297532,"No Restraint","Incapacitating"
171616,"Lap and Shoulder Belt","Incapacitating"
993494,"Car Seat","Fatal"
352048,"Lap and Shoulder Belt","No Injury"
191559,"No Restraint","Fatal"
369210,"No Restraint","Incapacitating"
123377,"No Restraint","Fatal"
195805,"Car Seat","Incapacitating"
929661,"No Restraint","Possible Injury"
405150,"No Restraint","Incapacitating"
685937,"No Restraint","Incapacitating"
125129,"Lap and Shoulder Belt","Fatal"
482467,"Car Seat","Incapacitating"
294108,"Car Seat","Incapacitating"
173636,"Lap-Only Belt","Non-incapacitating"
508754,"Lap-Only Belt","Fatal"
604831,"Lap-Only Belt","Non-incapacitating"
361500,"Car Seat","Non-incapacitating"
267031,"No Restraint","Fatal"
702294,"No Restraint","Incapacitating"
112266,"Lap-Only Belt","Fatal"
989952,"No Restraint","No Injury"
356361,"Lap-Only Belt","Non-incapacitating"
890893,"Lap and Shoulder Belt","No Injury"
602163,"No Restraint","Fatal"
866461,"No Restraint","Possible Injury"
818933,"Car Seat","Fatal"
296168,"No Restraint","Incapacitating"
249224,"No Restraint","Fatal"
651573,"Car Seat","Non-incapacitating"
450561,"Lap-Only Belt","Incapacitating"
781300,"No Restraint","Incapacitating"
216271,"No Restraint","Incapacitating"
580347,"Car Seat","No Injury"
638255,"No Restraint","No Injury"
593576,"No Restraint","Incapacitating"
128397,"Lap and Shoulder Belt","No Injury"
409482,"Lap and Shoulder Belt","No Injury"
866824,"No Restraint","Incapacitating"
767700,"No Restraint","Incapacitating"
133179,"No Restraint","Incapacitating"
582520,"Car Seat","No Injury"
676784,"No Restraint","Fatal"
703270,"No Restraint","Fatal"
142064,"Lap and Shoulder Belt","No Injury"
629616,"Car Seat","Non-incapacitating"
914326,"No Restraint","Incapacitating"
367935,"Lap-Only Belt","No Injury"
968282,"Lap-Only Belt","No Injury"
581938,"No Restraint","Incapacitating"
818440,"No Restraint","Incapacitating"
450309,"Lap-Only Belt","Incapacitating"
882875,"Car Seat","Fatal"
229440,"Lap-Only Belt","Incapacitating"
326751,"Lap-Only Belt","Fatal"
402181,"Lap-Only Belt","No Injury"
510132,"No Restraint","Non-incapacitating"
775887,"Car Seat","Non-incapacitating"
539809,"Lap-Only Belt","No Injury"
872486,"No Restraint","Possible Injury"
715781,"No Restraint","Fatal"
903873,"No Restraint","Incapacitating"
629854,"Car Seat","No Injury"
779239,"No Restraint","Incapacitating"
129572,"No Restraint","Possible Injury"
145137,"No Restraint","Incapacitating"
235620,"Lap and Shoulder Belt","Incapacitating"
472961,"No Restraint","Incapacitating"
919485,"No Restraint","Incapacitating"
688370,"Car Seat","Non-incapacitating"
670908,"No Restraint","Possible Injury"
849450,"No Restraint","Incapacitating"
624205,"No Restraint","No Injury"
500130,"No Restraint","Incapacitating"
814308,"No Restraint","Incapacitating"
533284,"Lap and Shoulder Belt","Fatal"
835134,"No Restraint","No Injury"
712380,"No Restraint","Incapacitating"
301840,"Lap and Shoulder Belt","Possible Injury"
100371,"Car Seat","Non-incapacitating"
492678,"Car Seat","Possible Injury"
414340,"No Restraint","Fatal"
959581,"Car Seat","Possible Injury"
560259,"Lap-Only Belt","No Injury"
134537,"No Restraint","Fatal"
828653,"Lap and Shoulder Belt","Possible Injury"
243578,"Lap-Only Belt","Incapacitating"
743232,"No Restraint","No Injury"
720952,"No Restraint","Incapacitating"
252434,"No Restraint","Incapacitating"
475190,"Lap and Shoulder Belt","No Injury"
960542,"Lap and Shoulder Belt","Non-incapacitating"
966256,"Lap-Only Belt","Fatal"
563823,"Car Seat","Non-incapacitating"
861226,"Car Seat","No Injury"
643792,"Car Seat","Possible Injury"
857981,"Car Seat","Possible Injury"
431000,"No Restraint","No Injury"
252502,"No Restraint","Incapacitating"
682508,"Lap and Shoulder Belt","Non-incapacitating"
941273,"No Restraint","Incapacitating"
235297,"No Restraint","Fatal"
204327,"No Restraint","Fatal"
913239,"Lap and Shoulder Belt","Possible Injury"
636800,"No Restraint","No Injury"
662993,"Car Seat","Possible Injury"
420125,"Lap-Only Belt","Non-incapacitating"
146455,"Lap and Shoulder Belt","Incapacitating"
962305,"Lap and Shoulder Belt","Incapacitating"
516604,"No Restraint","Incapacitating"
936769,"Car Seat","Non-incapacitating"
228225,"Car Seat","Possible Injury"
686589,"No Restraint","Fatal"
544529,"Lap-Only Belt","Non-incapacitating"
518605,"No Restraint","No Injury"
785286,"No Restraint","Possible Injury"
400350,"Lap and Shoulder Belt","Possible Injury"
417824,"Lap and Shoulder Belt","Possible Injury"
814226,"Lap and Shoulder Belt","Fatal"
721818,"No Restraint","Incapacitating"
970763,"Car Seat","Incapacitating"
290220,"Car Seat","Non-incapacitating"
376436,"No Restraint","Fatal"
848330,"No Restraint","Incapacitating"
174321,"Lap-Only Belt","Possible Injury"
565750,"No Restraint","Incapacitating"
600851,"No Restraint","No Injury"
277205,"Lap and Shoulder Belt","Incapacitating"
924010,"No Restraint","No Injury"
218283,"No Restraint","Fatal"
385212,"No Restraint","Fatal"
131423,"Car Seat","Incapacitating"
706400,"Car Seat","Fatal"
665404,"No Restraint","Fatal"
703041,"Car Seat","Possible Injury"
585663,"No Restraint","Incapacitating"
980481,"Car Seat","Non-incapacitating"
309590,"No Restraint","Incapacitating"
649858,"No Restraint","Non-incapacitating"
165578,"Lap and Shoulder Belt","Incapacitating"
124323,"Car Seat","No Injury"
203695,"Lap and Shoulder Belt","Non-incapacitating"
568928,"Car Seat","Possible Injury"
981822,"Car Seat","Fatal"
305683,"Car Seat","Incapacitating"
133277,"No Restraint","Incapacitating"
222366,"Car Seat","Non-incapacitating"
324767,"No Restraint","Incapacitating"
697619,"Car Seat","Fatal"
397491,"Car Seat","No Injury"
449195,"No Restraint","No Injury"
553749,"Lap-Only Belt","Fatal"
971452,"No Restraint","Incapacitating"
590960,"Car Seat","Possible Injury"
946502,"Lap and Shoulder Belt","Non-incapacitating"
343500,"No Restraint","Incapacitating"
296882,"Lap and Shoulder Belt","Incapacitating"
127272,"No Restraint","Incapacitating"
166044,"Lap and Shoulder Belt","Incapacitating"
572801,"No Restraint","No Injury"
386222,"No Restraint","Fatal"
574156,"No Restraint","Incapacitating"
416494,"No Restraint","Non-incapacitating"
663711,"Lap and Shoulder Belt","Incapacitating"
198405,"Car Seat","Non-incapacitating"
602927,"No Restraint","Fatal"
916685,"Car Seat","Fatal"
326197,"No Restraint","Fatal"
633789,"No Restraint","Fatal"
741709,"No Restraint","Incapacitating"
650934,"No Restraint","Incapacitating"
227283,"Lap and Shoulder Belt","Fatal"
543368,"No Restraint","Fatal"
681179,"No Restraint","Incapacitating"
558186,"No Restraint","Fatal"
116904,"No Restraint","Incapacitating"
356895,"No Restraint","Incapacitating"
651698,"Car Seat","Fatal"
972698,"Lap-Only Belt","Incapacitating"
959509,"No Restraint","Incapacitating"
883619,"No Restraint","Fatal"
789111,"No Restraint","Non-incapacitating"
264817,"Car Seat","Incapacitating"
168768,"No Restraint","Incapacitating"
231032,"No Restraint","Incapacitating"
406588,"Lap and Shoulder Belt","Non-incapacitating"
891030,"No Restraint","Fatal"
634487,"Lap and Shoulder Belt","Incapacitating"
272379,"No Restraint","Incapacitating"
798615,"No Restraint","Incapacitating"
601500,"No Restraint","Incapacitating"
365425,"Lap-Only Belt","Incapacitating"
825361,"No Restraint","Possible Injury"
577491,"No Restraint","Incapacitating"
533096,"Car Seat","Fatal"
670315,"No Restraint","Possible Injury"
493952,"Car Seat","Incapacitating"
578615,"Car Seat","Possible Injury"
989344,"No Restraint","Incapacitating"
321367,"Lap and Shoulder Belt","Fatal"
504530,"Car Seat","No Injury"
435262,"No Restraint","Incapacitating"
178231,"No Restraint","Fatal"
909400,"No Restraint","Fatal"
423317,"Car Seat","Incapacitating"
963034,"Car Seat","Fatal"
314232,"Lap-Only Belt","Possible Injury"
498293,"No Restraint","Fatal"
596679,"Lap-Only Belt","Non-incapacitating"
389282,"Car Seat","Possible Injury"
185457,"Lap and Shoulder Belt","Fatal"
636671,"Lap and Shoulder Belt","No Injury"
397185,"No Restraint","Fatal"
620236,"Lap-Only Belt","No Injury"
505631,"Car Seat","Incapacitating"
473656,"No Restraint","Incapacitating"
342239,"Lap-Only Belt","Non-incapacitating"
440394,"No Restraint","Possible Injury"
774554,"No Restraint","Possible Injury"
192631,"Lap and Shoulder Belt","Incapacitating"
887058,"No Restraint","Incapacitating"
530727,"Lap-Only Belt","Fatal"
273654,"Lap-Only Belt","Possible Injury"
461363,"Lap and Shoulder Belt","Fatal"
913275,"No Restraint","Possible Injury"
580122,"No Restraint","Non-incapacitating"
499845,"No Restraint","Incapacitating"
829831,"No Restraint","Fatal"
657278,"No Restraint","Possible Injury"
439015,"No Restraint","Incapacitating"
793145,"Lap-Only Belt","Possible Injury"
761609,"Car Seat","Fatal"
415745,"Lap and Shoulder Belt","Non-incapacitating"
921237,"Car Seat","Fatal"
521999,"No Restraint","Non-incapacitating"
304073,"Lap and Shoulder Belt","Non-incapacitating"
864483,"Lap and Shoulder Belt","Non-incapacitating"
322531,"Car Seat","No Injury"
576247,"No Restraint","Incapacitating"
441032,"Lap and Shoulder Belt","No Injury"
263314,"No Restraint","Fatal"
981046,"Car Seat","Non-incapacitating"
173476,"Lap-Only Belt","Incapacitating"
660474,"Lap-Only Belt","Incapacitating"
194436,"Car Seat","Non-incapacitating"
213729,"Car Seat","No Injury"
691325,"Lap-Only Belt","Non-incapacitating"
119933,"No Restraint","Incapacitating"
886947,"No Restraint","Fatal"
187318,"No Restraint","Fatal"
231905,"No Restraint","Fatal"
822219,"No Restraint","Possible Injury"
535704,"Car Seat","No Injury"
705670,"No Restraint","Incapacitating"
842659,"Lap and Shoulder Belt","Incapacitating"
239461,"No Restraint","Incapacitating"
678558,"Car Seat","No Injury"
821739,"Lap-Only Belt","Non-incapacitating"
671874,"No Restraint","Fatal"
395979,"Lap and Shoulder Belt","Fatal"
740070,"No Restraint","Fatal"
739941,"No Restraint","Fatal"
386130,"Lap and Shoulder Belt","Incapacitating"
994494,"No Restraint","Fatal"
108544,"Lap-Only Belt","Possible Injury"
246557,"No Restraint","Fatal"
509611,"No Restraint","Fatal"
811161,"Car Seat","Non-incapacitating"
391376,"No Restraint","Incapacitating"
350251,"No Restraint","Incapacitating"
216203,"Lap-Only Belt","Possible Injury"
691885,"No Restraint","Incapacitating"
101585,"Lap-Only Belt","Non-incapacitating"
877270,"Lap-Only Belt","Fatal"
724135,"Car Seat","Incapacitating"
602021,"No Restraint","No Injury"
966489,"Lap-Only Belt","No Injury"
160487,"Lap-Only Belt","Incapacitating"
466532,"Car Seat","Non-incapacitating"
731875,"Lap-Only Belt","Possible Injury"
728403,"No Restraint","Fatal"
564890,"Lap and Shoulder Belt","Non-incapacitating"
802297,"Lap and Shoulder Belt","Fatal"
806560,"Lap and Shoulder Belt","Incapacitating"
729939,"Car Seat","Non-incapacitating"
546693,"No Restraint","Incapacitating"
320985,"Lap and Shoulder Belt","Non-incapacitating"
376690,"No Restraint","Incapacitating"
602612,"Car Seat","Incapacitating"
498680,"No Restraint","Incapacitating"
863757,"Car Seat","No Injury"
455548,"Lap-Only Belt","Non-incapacitating"
611299,"Lap-Only Belt","Fatal"
456030,"No Restraint","Fatal"
972819,"Lap and Shoulder Belt","Fatal"
506501,"No Restraint","Fatal"
504537,"No Restraint","Possible Injury"
465432,"Lap-Only Belt","Incapacitating"
987375,"Lap-Only Belt","No Injury"
236215,"No Restraint","Possible Injury"
669171,"Car Seat","Non-incapacitating"
420722,"Car Seat","Possible Injury"
584835,"No Restraint","Fatal"
944608,"No Restraint","No Injury"
266685,"Lap-Only Belt","Fatal"
697731,"Lap-Only Belt","Fatal"
951689,"No Restraint","Incapacitating"
492326,"No Restraint","Incapacitating"
505760,"Car Seat","No Injury"
710941,"Car Seat","No Injury"
647717,"No Restraint","Fatal"
719310,"Car Seat","No Injury"
852355,"No Restraint","Fatal"
962220,"No Restraint","Fatal"
971239,"Lap-Only Belt","Possible Injury"
654078,"Lap and Shoulder Belt","Incapacitating"
564636,"No Restraint","Fatal"
903479,"No Restraint","Fatal"
739885,"Lap and Shoulder Belt","Incapacitating"
186977,"No Restraint","Incapacitating"
189492,"No Restraint","Fatal"
367437,"No Restraint","Possible Injury"
684905,"No Restraint","Fatal"
692179,"Car Seat","No Injury"
996203,"Car Seat","Possible Injury"
615652,"Lap-Only Belt","Possible Injury"
973495,"No Restraint","Possible Injury"
442292,"Car Seat","No Injury"
327463,"No Restraint","Incapacitating"
872334,"No Restraint","Incapacitating"
215165,"No Restraint","No Injury"
207767,"No Restraint","No Injury"
752855,"No Restraint","Incapacitating"
546278,"No Restraint","Fatal"
829516,"No Restraint","Fatal"
619929,"Lap-Only Belt","Incapacitating"
560182,"No Restraint","Possible Injury"
198313,"Lap and Shoulder Belt","Incapacitating"
719843,"Lap and Shoulder Belt","Incapacitating"
723792,"Lap and Shoulder Belt","No Injury"
601092,"Car Seat","Incapacitating"
920490,"Car Seat","Non-incapacitating"
649424,"Lap and Shoulder Belt","Non-incapacitating"
570909,"Car Seat","Non-incapacitating"
642391,"No Restraint","Incapacitating"
310564,"Lap and Shoulder Belt","Non-incapacitating"
780435,"Lap and Shoulder Belt","Possible Injury"
422807,"Lap and Shoulder Belt","No Injury"
663579,"No Restraint","Possible Injury"
898515,"No Restraint","Fatal"
728563,"Lap-Only Belt","Non-incapacitating"
991689,"No Restraint","Incapacitating"
305079,"No Restraint","Fatal"
995341,"No Restraint","No Injury"
427436,"Car Seat","Fatal"
392474,"No Restraint","Possible Injury"
580320,"No Restraint","Incapacitating"
422122,"No Restraint","Incapacitating"
201333,"Lap-Only Belt","Incapacitating"
683827,"Lap and Shoulder Belt","No Injury"
798534,"No Restraint","Fatal"
589759,"Car Seat","No Injury"
840437,"Car Seat","Non-incapacitating"
396783,"No Restraint","Fatal"
972378,"Car Seat","Incapacitating"
196980,"No Restraint","Fatal"
684589,"No Restraint","Possible Injury"
959423,"Car Seat","Incapacitating"
551145,"Lap-Only Belt","Possible Injury"
133900,"No Restraint","Fatal"
494432,"Lap and Shoulder Belt","Incapacitating"
348891,"No Restraint","Incapacitating"
546602,"No Restraint","Fatal"
310515,"Lap and Shoulder Belt","Non-incapacitating"
588601,"Car Seat","Incapacitating"
849532,"Car Seat","Incapacitating"
432555,"Car Seat","Non-incapacitating"
238675,"Car Seat","Incapacitating"
995581,"No Restraint","Incapacitating"
147966,"No Restraint","Incapacitating"
750036,"No Restraint","Possible Injury"
801469,"Car Seat","Possible Injury"
541791,"Lap and Shoulder Belt","Fatal"
780136,"No Restraint","Non-incapacitating"
729975,"Car Seat","Incapacitating"
562989,"No Restraint","Incapacitating"
536801,"Lap and Shoulder Belt","No Injury"
539184,"No Restraint","Possible Injury"
574199,"No Restraint","Incapacitating"
733565,"No Restraint","Incapacitating"
393967,"No Restraint","Fatal"
596384,"No Restraint","No Injury"
981411,"Car Seat","Non-incapacitating"
792396,"No Restraint","Possible Injury"
687009,"Lap and Shoulder Belt","Fatal"
901656,"Lap-Only Belt","Possible Injury"
797120,"No Restraint","Incapacitating"
292922,"No Restraint","Fatal"
550342,"Lap-Only Belt","Fatal"
276851,"No Restraint","No Injury"
696595,"No Restraint","Incapacitating"
256665,"No Restraint","Fatal"
318932,"Car Seat","Non-incapacitating"
120874,"No Restraint","Incapacitating"
207898,"Lap and Shoulder Belt","Fatal"
555135,"No Restraint","Incapacitating"
224410,"Lap and Shoulder Belt","Fatal"
931382,"No Restraint","Incapacitating"
946435,"Car Seat","No Injury"
211312,"Car Seat","Non-incapacitating"
540820,"No Restraint","Incapacitating"
691862,"No Restraint","Incapacitating"
858508,"No Restraint","Incapacitating"
787391,"Car Seat","Non-incapacitating"
410335,"Car Seat","Incapacitating"
343549,"No Restraint","Fatal"
725064,"No Restraint","Fatal"
588871,"No Restraint","Fatal"
138986,"Car Seat","No Injury"
410228,"Lap and Shoulder Belt","Possible Injury"
116084,"No Restraint","Fatal"
148097,"No Restraint","Incapacitating"
407591,"Car Seat","Non-incapacitating"
557943,"No Restraint","Fatal"
160384,"No Restraint","Fatal"
956988,"Lap and Shoulder Belt","Non-incapacitating"
622865,"Lap-Only Belt","No Injury"
277354,"Lap and Shoulder Belt","No Injury"
355387,"Lap-Only Belt","Possible Injury"
460971,"No Restraint","Fatal"
479000,"Lap-Only Belt","Incapacitating"
664640,"Car Seat","Non-incapacitating"
274488,"No Restraint","Incapacitating"
566907,"Lap-Only Belt","Incapacitating"
490672,"Car Seat","Possible Injury"
712921,"No Restraint","Possible Injury"
517960,"Lap-Only Belt","Non-incapacitating"
615282,"No Restraint","Fatal"
863602,"Lap and Shoulder Belt","Non-incapacitating"
422172,"No Restraint","Possible Injury"
863109,"No Restraint","Fatal"
927529,"No Restraint","Incapacitating"
697186,"No Restraint","Fatal"
591216,"No Restraint","Incapacitating"
381251,"Lap-Only Belt","Non-incapacitating"
343852,"Lap and Shoulder Belt","Possible Injury"
754017,"No Restraint","Fatal"
229159,"No Restraint","No Injury"
895466,"No Restraint","Fatal"
216263,"No Restraint","Incapacitating"
863545,"No Restraint","Fatal"
235900,"No Restraint","No Injury"
572271,"Lap and Shoulder Belt","Fatal"
471571,"No Restraint","Incapacitating"
